"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000074410.14",2519.65283847617,1.58965371425093,0.266115118796825,5.97355656243117,2.32136250130509e-09,9.86461119058421e-09,"CA12"
"ENSG00000199436.1",5.53094583324723,2.32084274618063,0.388525705949092,5.97345995552925,2.32273820990787e-09,9.86950210925631e-09,"SNORD9"
"ENSG00000224401.2",6.34369343596476,1.58137394040922,0.264831709297261,5.97124092354892,2.35455734263399e-09,1.00018006109179e-08,"RPL7P57"
"ENSG00000137766.17",14.5702154507151,1.71372020638628,0.287029830072581,5.97052998273012,2.36484117077108e-09,1.00435415232187e-08,"UNC13C"
"ENSG00000274560.1",0.996322988255519,-1.7851634474423,0.299018136043708,-5.97008419309176,2.37131186438954e-09,1.00690749410448e-08,"AC010205.1"
"ENSG00000265727.2",11.089872080773,2.91172126914499,0.487728201676102,5.96996700034715,2.37301579274327e-09,1.00753358595395e-08,"RN7SL648P"
"ENSG00000205362.11",118.854981768772,-1.78205267480951,0.298510189936967,-5.96982191859449,2.37512686648863e-09,1.0083324055643e-08,"MT1A"
"ENSG00000234753.5",31.212282441668,1.11544768118229,0.186867770759393,5.96918171950857,2.3844642214058e-09,1.01210076328592e-08,"FOXP4-AS1"
"ENSG00000277215.2",14.3940147809178,1.50057380119793,0.25139072868099,5.96908966798903,2.38580973684754e-09,1.01257399521531e-08,"SPANXA2-OT1"
"ENSG00000183833.16",113.305054579825,-1.39869215484497,0.234358496182153,-5.96817345063459,2.39924244572976e-09,1.01817662889721e-08,"CFAP91"
"ENSG00000256312.1",4.36925961812854,1.76682405331282,0.296047663910989,5.96803916630141,2.4012173742751e-09,1.01891626308871e-08,"AC138466.1"
"ENSG00000258162.4",5.87064590702948,3.37651494012065,0.565850739011548,5.96714770757196,2.41436832139e-09,1.02419971975881e-08,"AC069228.1"
"ENSG00000241563.4",7.00485747090123,1.12359812112316,0.188315399832373,5.96657587283525,2.42284102700636e-09,1.02759537811117e-08,"CORT"
"ENSG00000186198.4",109.512351117703,-1.38689997154141,0.232450626588864,-5.96642819119789,2.42503388309816e-09,1.02842609432915e-08,"SLC51B"
"ENSG00000267691.1",3.97685646857938,1.69606621297772,0.284272491428124,5.96633956545373,2.4263507736385e-09,1.02888520010108e-08,"SHC1P2"
"ENSG00000266106.1",1.00752982738602,-1.66312294309626,0.278762584666614,-5.96609098414434,2.4300481627852e-09,1.03035356148994e-08,"AC103809.1"
"ENSG00000124469.12",36.8263241548194,-2.13978440627584,0.358663899339419,-5.96598768433861,2.43158625380095e-09,1.03090617364488e-08,"CEACAM8"
"ENSG00000229867.2",16.6291211245419,1.2259954030686,0.205505394561218,5.96575776361625,2.43501308219266e-09,1.03225935932689e-08,"STEAP3-AS1"
"ENSG00000263603.1",8.372016963161,1.41625556211206,0.237454599912079,5.96432144349469,2.45652728026359e-09,1.04107820554362e-08,"AC127024.2"
"ENSG00000073146.16",35.0900687528168,1.25264244352102,0.210025824055137,5.9642305852454,2.45789442662729e-09,1.04155707656055e-08,"MOV10L1"
"ENSG00000259155.2",2.19329449371279,2.02955139913462,0.340297500516869,5.96405026793318,2.46060986087018e-09,1.04260715035038e-08,"STK16P1"
"ENSG00000287403.1",4.25582354731082,2.58568427960641,0.433552697208187,5.96394462831537,2.46220206596939e-09,1.04318113389344e-08,"AC016245.2"
"ENSG00000222808.1",9.51056694229982,-1.03391391535709,0.173363268264189,-5.96385800584649,2.46350839246217e-09,1.04363389785831e-08,"RNU4-47P"
"ENSG00000213177.3",1.79226263837994,2.47291973744466,0.414686938039926,5.96334128374829,2.47131495265403e-09,1.0467390717762e-08,"PRDX2P4"
"ENSG00000239486.1",12.5053514255741,1.14593916765144,0.19218904344441,5.96256241830401,2.48312748453973e-09,1.05164089357773e-08,"AC091390.2"
"ENSG00000166562.9",4853.91317159113,1.03758621778528,0.174022727200211,5.96236040245223,2.48620029437084e-09,1.05284072645215e-08,"SEC11C"
"ENSG00000286380.1",1.9054393242345,2.16074128772905,0.362399983268056,5.96231067188218,2.48695730083651e-09,1.05305974040242e-08,"AC084864.2"
"ENSG00000237453.1",2.80304314043385,1.81868099775016,0.305041964715508,5.96206820083368,2.49065144965699e-09,1.05442060503701e-08,"AC096536.1"
"ENSG00000184144.12",13.8148106135415,1.67548801289648,0.281031472558997,5.96192304598462,2.49286550188975e-09,1.0551544648928e-08,"CNTN2"
"ENSG00000142621.19",301.528158076032,-1.1183576988829,0.187679504997093,-5.95886961072398,2.5398864390121e-09,1.0744355832083e-08,"FHAD1"
"ENSG00000113494.17",516.669771200731,1.57132154324963,0.263704558793116,5.95864383399747,2.54339734814303e-09,1.07581714244255e-08,"PRLR"
"ENSG00000203734.12",117.444712977163,-1.59871311016072,0.268357533545068,-5.95739977574444,2.5628278407451e-09,1.08382712594739e-08,"ECT2L"
"ENSG00000214513.4",14.6141901532261,2.63843642156544,0.442939629438553,5.95665017580339,2.57460528718606e-09,1.0887029869062e-08,"NOTO"
"ENSG00000229167.2",16.7453370370122,1.35072785388248,0.226764898162165,5.95651207408893,2.57678083468964e-09,1.0895180207147e-08,"AC114488.1"
"ENSG00000232022.7",38.5643507115944,1.07391328763236,0.180295807389236,5.95639634211747,2.57860536535577e-09,1.09011679411607e-08,"FAAHP1"
"ENSG00000268942.2",3.23406513379297,2.27166608900233,0.381382985578497,5.95639075392042,2.57869349589697e-09,1.09011679411607e-08,"CKS1BP3"
"ENSG00000279613.1",5.05187902824598,1.40893592303261,0.236582960822787,5.95535670926015,2.59505183875425e-09,1.09692651366672e-08,"AC124283.5"
"ENSG00000179136.7",2.90583137863295,-1.66714820553252,0.279967992135241,-5.95478144775634,2.60419604555512e-09,1.10057986872305e-08,"LINC00670"
"ENSG00000259847.2",11.1145112331063,-1.107557803813,0.185996096944211,-5.95473680367178,2.60490700698339e-09,1.10077438818825e-08,"LINC02126"
"ENSG00000197550.3",4.58762055437716,3.87138399070841,0.650190634987276,5.95422908664959,2.61300576122671e-09,1.10387803516899e-08,"AL359955.1"
"ENSG00000252906.1",5.11985436310439,4.03610872831862,0.677931641475526,5.95356298687281,2.62366812683086e-09,1.10806258968109e-08,"SCARNA3"
"ENSG00000125726.11",54.8283626790407,1.21800832905966,0.204594461774907,5.95328103455557,2.62819413553072e-09,1.10986732536213e-08,"CD70"
"ENSG00000124237.6",515.063841789974,-2.24986237770018,0.377978744349018,-5.95235158414808,2.64316794875172e-09,1.11576143654766e-08,"C20orf85"
"ENSG00000230140.7",3.83695653670174,1.99341773051066,0.334900410113481,5.95227019828129,2.64448305620169e-09,1.11620927614935e-08,"NPAS2-AS1"
"ENSG00000235584.3",351.202162333644,-2.16878688923825,0.364568070637769,-5.94892165253037,2.69914789893676e-09,1.13873543660947e-08,"AC008268.1"
"ENSG00000287539.1",6.84566603410983,1.15536557004826,0.194237051890735,5.94822439283208,2.7106682754081e-09,1.14337602279702e-08,"AC022966.2"
"ENSG00000169562.13",924.40089890511,1.72273815654509,0.289631054974277,5.94804364710853,2.7136624281289e-09,1.14452902909557e-08,"GJB1"
"ENSG00000272843.1",8.08474614602257,1.45829720964124,0.245238402237466,5.94644719724262,2.74024873778034e-09,1.15540927670381e-08,"AC211476.2"
"ENSG00000163352.5",4.02104829858913,1.82189373198383,0.306400862625402,5.94611162766612,2.74586928628289e-09,1.15755683910025e-08,"LENEP"
"ENSG00000256732.1",3.21722666768403,3.51700008994085,0.591495429271834,5.94594635206308,2.74864165828497e-09,1.15861433440811e-08,"AC006065.4"
"ENSG00000170075.9",32.6036190974374,1.1913398823965,0.20036419833377,5.94587202855446,2.74988926671978e-09,1.15902896622831e-08,"GPR37L1"
"ENSG00000267905.5",1.99708468573277,2.1846176298384,0.367469180392839,5.94503633611657,2.76395537359295e-09,1.16473397749008e-08,"AC008750.2"
"ENSG00000279208.1",5.04964476964916,-1.43899359850728,0.242053418054629,-5.94494227791698,2.76554291101273e-09,1.16529113542433e-08,"CR381653.2"
"ENSG00000163440.12",2.61718364377973,3.21881423195366,0.54144576143488,5.94485073338373,2.76708887482399e-09,1.16583067063444e-08,"PDCL2"
"ENSG00000241566.1",54.6940147528507,1.69540680491679,0.285213880051343,5.94433484307142,2.775816750874e-09,1.16939569731246e-08,"IGKV2D-24"
"ENSG00000204659.5",4.25573607722636,1.41296282841068,0.237702950281957,5.94423765769274,2.77746393951493e-09,1.16997737513527e-08,"CBY3"
"ENSG00000224891.1",2.29190478862088,2.77643805134753,0.467095738610465,5.94404491808679,2.7807334867634e-09,1.17112993865126e-08,"ARL14EPP1"
"ENSG00000086619.14",1314.26143686208,1.08526044775798,0.182580730797725,5.94400319801714,2.78144170039316e-09,1.17131586328056e-08,"ERO1B"
"ENSG00000217241.1",9.81409713582693,1.24535987354336,0.209580837150181,5.94214571559783,2.81315177532043e-09,1.18421526655469e-08,"CBX3P9"
"ENSG00000236811.1",7.60667121398793,1.02397200906175,0.172335791375142,5.94172574884787,2.82036989780858e-09,1.18702618817957e-08,"GAPDHP2"
"ENSG00000287446.1",6.03935429575454,3.09565887411522,0.521103306812343,5.94058574114941,2.84005467417599e-09,1.19508194291392e-08,"AC007731.5"
"ENSG00000128276.10",0.987112091849227,-1.45785177969558,0.245423695091852,-5.94014273621773,2.84774018422359e-09,1.19808634175776e-08,"RFPL3"
"ENSG00000109163.7",15.6228398638031,1.52985140051164,0.257550545657298,5.94000450128063,2.85014250825433e-09,1.19898215690216e-08,"GNRHR"
"ENSG00000168255.20",59.6350327122343,1.00760049794572,0.169658406677877,5.93899540656893,2.867739002492e-09,1.20615344443893e-08,"POLR2J3"
"ENSG00000261916.1",5.38113257973983,1.61626116192158,0.272199058587695,5.93779115294356,2.88887714603357e-09,1.2148112955596e-08,"AC027796.1"
"ENSG00000259172.1",4.17669879456864,1.22459922530828,0.206244706542138,5.93760317944491,2.89219028618295e-09,1.21608805387622e-08,"AC023024.1"
"ENSG00000287189.1",114.110553817479,-1.82497492024341,0.307362822640873,-5.93752655107459,2.89354196626914e-09,1.21642343455125e-08,"AL121956.7"
"ENSG00000286751.1",6.76478777608574,3.74724192983866,0.631120676295784,5.93744123838919,2.89504755630861e-09,1.21693986403897e-08,"AC140168.1"
"ENSG00000204687.4",2.59563701585314,-1.89812404399423,0.319747925095334,-5.93631387421292,2.91501495861661e-09,1.22486418021871e-08,"MAS1L"
"ENSG00000183734.4",147.509211756344,1.29593653278156,0.218324801188269,5.93581913611377,2.92381983152275e-09,1.22844635730709e-08,"ASCL2"
"ENSG00000266306.1",1.57787106500581,2.6478630364494,0.446086962484668,5.93575526552272,2.92495842463231e-09,1.22880716059706e-08,"AC061975.5"
"ENSG00000213352.3",4.67214660904622,1.47170283453087,0.247973773815682,5.93491324459489,2.94000918820567e-09,1.2348938535882e-08,"GAPDHP44"
"ENSG00000224520.2",66.9229783251397,1.09013250536623,0.183692536419434,5.93454980052689,2.9465288707528e-09,1.23744156674414e-08,"KRT8P45"
"ENSG00000261024.7",2.86981075205731,2.69821761888534,0.454663029462962,5.93454370387762,2.94663835615503e-09,1.23744156674414e-08,"GS1-279B7.1"
"ENSG00000274677.1",12.2279581819263,1.04484369487555,0.176100197238093,5.9332340977613,2.97024869264155e-09,1.24687973321119e-08,"AC040169.3"
"ENSG00000215009.5",9.59386164254219,1.68617418347378,0.284227216697743,5.93248670223904,2.98380562818095e-09,1.25221165185344e-08,"ACSM4"
"ENSG00000253167.1",7.10644510948576,1.44684868662091,0.243897686802501,5.93219519868802,2.98910949921481e-09,1.25431764249352e-08,"WASHC5-AS1"
"ENSG00000104889.7",3.93408347632166,1.42915257720678,0.240966849428769,5.93090950309015,3.01261231151209e-09,1.26381777585264e-08,"RNASEH2A"
"ENSG00000286407.1",18.1419515160714,1.40034959067488,0.236111991320243,5.93087027407922,3.01333224843347e-09,1.26399903542906e-08,"AC004863.1"
"ENSG00000249650.1",1.15326310431287,2.25289717939095,0.379880097525802,5.9305480704683,3.01925172121548e-09,1.26624014401692e-08,"AC106772.1"
"ENSG00000279149.1",14.3706620262146,1.38941580664437,0.234299964810811,5.93007262193267,3.02800727108452e-09,1.26979084398168e-08,"AL356750.1"
"ENSG00000273888.1",18.4402491280776,1.0903152910934,0.183893183832711,5.92906854060054,3.04657908974983e-09,1.27733493584374e-08,"FRMD6-AS1"
"ENSG00000120322.4",96.104923911138,1.43850209891722,0.242624731122544,5.92891784881841,3.04937588905771e-09,1.27838548108195e-08,"PCDHB8"
"ENSG00000186329.9",48.079355711583,-2.1836157117857,0.368346757378028,-5.92815239457826,3.06362116202304e-09,1.28411230645697e-08,"TMEM212"
"ENSG00000227953.7",27.5404302668045,1.191384237489,0.200974485019552,5.92803726987082,3.06576925617408e-09,1.2848900261392e-08,"LINC01341"
"ENSG00000186075.13",3.40865829609597,2.77131786224615,0.467554636192178,5.92725993440273,3.08031186812017e-09,1.29049915944604e-08,"ZPBP2"
"ENSG00000264188.1",5.66702990262821,1.22176096135453,0.206159529207949,5.92628905415364,3.09856972910033e-09,1.29789370223023e-08,"AC106037.2"
"ENSG00000252355.1",5.30428831273937,1.74998031882272,0.295321535916133,5.92567796789357,3.11011548110403e-09,1.3023571502506e-08,"RN7SKP287"
"ENSG00000182196.13",14.1418045648898,1.04037091484871,0.175604989924345,5.9244951712188,3.13258214805147e-09,1.31138985719268e-08,"ARL6IP4"
"ENSG00000126752.8",11.8538393629461,5.34721629430249,0.902626149096524,5.92406535048286,3.1407854716729e-09,1.31469866597862e-08,"SSX1"
"ENSG00000230269.7",4.03455778121222,4.05255982075475,0.68411191384158,5.92382582258786,3.14536604198473e-09,1.31649054335668e-08,"LINC02525"
"ENSG00000198502.6",17160.4258296329,-1.13773945028613,0.19207470192021,-5.92342166309211,3.15310966683948e-09,1.31948008644736e-08,"HLA-DRB5"
"ENSG00000259503.1",2.272298826785,2.56804387089846,0.433605747150592,5.9225319031728,3.17022277990447e-09,1.32600954720523e-08,"AC048383.1"
"ENSG00000256229.8",1026.49561664435,1.31084571784113,0.221337199355272,5.92239226690975,3.17291665733348e-09,1.32688352784298e-08,"ZNF486"
"ENSG00000169347.17",59.7849993772065,3.36322825167723,0.567951641270092,5.9216806630863,3.1866796501026e-09,1.33238529266811e-08,"GP2"
"ENSG00000174992.8",9.99036143613705,2.19875864144453,0.371330987861007,5.92129047486753,3.19425086077179e-09,1.33529660411738e-08,"ZG16"
"ENSG00000253435.1",4.53116238349826,1.84003647967268,0.310784811448552,5.92061262935073,3.20744543401058e-09,1.34055710077484e-08,"IGKV2-4"
"ENSG00000253270.1",5.76032143163948,3.20219851612658,0.540863762640543,5.92052701126282,3.20911579921084e-09,1.34112757916958e-08,"AC090541.1"
"ENSG00000105374.10",603.66604773591,-1.08565684742991,0.183375142487623,-5.92041447222424,3.21131266673355e-09,1.3419179596143e-08,"NKG7"
"ENSG00000263280.2",12.7577494797373,1.02045608639094,0.172371322630431,5.92010359274687,3.21738893746393e-09,1.34420122020972e-08,"AC003965.1"
"ENSG00000258013.2",3.1616765505514,-1.53202319258378,0.25885615279488,-5.91843452837595,3.25020337351342e-09,1.35778165855746e-08,"RPL3P13"
"ENSG00000263847.1",22.4387319518381,1.12400847411029,0.189938063310942,5.91776316193245,3.26349438498057e-09,1.36307465466087e-08,"AP005899.1"
"ENSG00000158077.5",6.68933014559151,-1.13327817493096,0.191523512619111,-5.91717517830173,3.275178124778e-09,1.36756439196465e-08,"NLRP14"
"ENSG00000260145.1",6.30764181767387,1.60544205593101,0.271387050849112,5.9156914484605,3.30484244867117e-09,1.37981964363555e-08,"AC023825.2"
"ENSG00000178363.5",3.20820456046128,3.46838571241489,0.586430857297404,5.91439838005646,3.33090805512801e-09,1.39030582415086e-08,"CALML3"
"ENSG00000223770.5",5.18186688875189,4.30583425783726,0.728103911958709,5.91376338887388,3.34378134400864e-09,1.39541378839973e-08,"CACNA2D1-AS1"
"ENSG00000236358.1",4.88475495282509,1.57012291718866,0.265520648819372,5.91337406024785,3.35169821201423e-09,1.39831894051824e-08,"AL355472.2"
"ENSG00000206043.7",8.51055490554348,-2.03684982524848,0.344486974132332,-5.91270491541441,3.36534770498291e-09,1.40374672485798e-08,"C18orf63"
"ENSG00000261349.1",12.3785050040575,1.52294445339045,0.257635536929046,5.91123597133992,3.39550190149015e-09,1.41551778690242e-08,"AL031432.2"
"ENSG00000204071.10",1.44617471461858,-1.6347803779016,0.276609949950562,-5.91005630200134,3.41990821265698e-09,1.42542163851702e-08,"TCEAL6"
"ENSG00000254165.1",29.026256309586,1.28642647843192,0.217693178679659,5.90935593955807,3.43447879603135e-09,1.43135880726781e-08,"AC090739.1"
"ENSG00000213413.2",8.79758687983328,1.34863249394626,0.228241790787981,5.90878861092986,3.44632598723392e-09,1.43588740961611e-08,"PVRIG"
"ENSG00000151303.11",1.43608708854746,-1.60309650508652,0.27137390206099,-5.90733483548551,3.47686621429593e-09,1.44797340765248e-08,"AL136982.1"
"ENSG00000265178.1",2.18638813602011,2.02004927196272,0.341996405326198,5.90663890176267,3.49157915440704e-09,1.4537762248247e-08,"MIR4728"
"ENSG00000255027.2",0.789085821239378,-2.12012988901889,0.35900957166335,-5.90549683451608,3.51585537970313e-09,1.46332900211151e-08,"AP000842.2"
"ENSG00000251348.1",11.3740845002801,1.78279063738318,0.301889582237287,5.9054394132153,3.51708027780361e-09,1.46370007580662e-08,"HSPD1P11"
"ENSG00000285730.1",5.96732555052841,1.71718617428106,0.290792151182773,5.9052012487151,3.52216518506656e-09,1.46567734340668e-08,"Z94721.3"
"ENSG00000253505.3",1.80273541925984,2.47038995402001,0.418384801485616,5.90458818113865,3.53528736741586e-09,1.47071973759574e-08,"AC103957.1"
"ENSG00000228196.1",4.22086087032709,2.50431936484743,0.424233009776943,5.9031695015062,3.56583573468667e-09,1.48314717353502e-08,"PTPN2P1"
"ENSG00000286611.1",1.8241969744987,2.39409676966463,0.405632019212487,5.90213951628532,3.58817521002293e-09,1.49181904465506e-08,"AC007405.4"
"ENSG00000261395.3",2.04911101169276,2.00894268882777,0.340438203856064,5.90104948878518,3.6119653271645e-09,1.50119637970462e-08,"HSPE1P5"
"ENSG00000118137.10",14.7980975456546,-1.5776277485434,0.267397512480165,-5.89993427354872,3.63646406110416e-09,1.510949440983e-08,"APOA1"
"ENSG00000165588.18",5.37955577236471,4.41576582063614,0.748479916070966,5.89964503498777,3.64284434222274e-09,1.51345723405242e-08,"OTX2"
"ENSG00000250742.4",290.397529302946,1.17491307148797,0.199196797654681,5.89825280989081,3.6737080588727e-09,1.52593858267247e-08,"LINC02381"
"ENSG00000154146.13",1450.06642161803,-1.3011184498136,0.220605973209302,-5.89792937555297,3.68091450703026e-09,1.52855074715055e-08,"NRGN"
"ENSG00000239219.2",4.90217572012305,1.43573521463022,0.243443842139308,5.89760333230626,3.68819301144357e-09,1.53142841732848e-08,"AC008040.1"
"ENSG00000286501.1",2.40170933537954,2.58099246943832,0.437638641841098,5.89754245324492,3.68955361105461e-09,1.53184851608744e-08,"AC018545.1"
"ENSG00000166840.13",16.2414079714671,2.08831995061463,0.354104305056128,5.89747122753453,3.69114607043355e-09,1.53236479108194e-08,"GLYATL1"
"ENSG00000242082.2",25.3740034844159,1.39408445744148,0.2363876154397,5.89745133156984,3.69159102253748e-09,1.53240463036132e-08,"SLC5A4-AS1"
"ENSG00000243137.8",10.2019383290346,4.27052430303525,0.72413499309347,5.89741463092645,3.69241193040887e-09,1.53260050916205e-08,"PSG4"
"ENSG00000218690.2",2.07109604009874,2.35254079422776,0.399118476369379,5.89434198994714,3.76177361953572e-09,1.56065267983573e-08,"H2AC10P"
"ENSG00000235837.1",9.03075999027431,1.36420097224945,0.231473746507502,5.89354513344448,3.77996793775273e-09,1.56790470571247e-08,"AC073333.1"
"ENSG00000149527.18",313.208706722284,1.23456837017825,0.209493261555789,5.89311732993129,3.78977111917753e-09,1.57182251670053e-08,"PLCH2"
"ENSG00000136206.4",25.6066460598927,1.16053564139565,0.196934630094494,5.89299932083453,3.79247966724917e-09,1.57264880714809e-08,"SPDYE1"
"ENSG00000287258.1",2.64027445097055,2.59567824615938,0.440487568360622,5.89273893885317,3.7984626290022e-09,1.57498105797438e-08,"AL512283.2"
"ENSG00000240498.9",112.604383275728,1.3690663743814,0.232340888310467,5.89249005776366,3.80418991465126e-09,1.57720686575712e-08,"CDKN2B-AS1"
"ENSG00000285658.1",6.7246092033002,2.65290600920653,0.450343040222998,5.89085601920899,3.84200194178143e-09,1.59228225826921e-08,"AC127035.1"
"ENSG00000203772.7",9.36385781808156,1.10134504437764,0.186980291531832,5.890166473455,3.85806772194948e-09,1.59863880032841e-08,"SPRN"
"ENSG00000224276.1",17.5073971958917,-1.68957692498919,0.286866595650924,-5.88976531462439,3.8674444206478e-09,1.60207060859099e-08,"ARHGEF2-AS1"
"ENSG00000278638.2",9.34843952988772,1.2859949645503,0.218381027850033,5.8887668824117,3.89087821717096e-09,1.61147389658533e-08,"AC244093.5"
"ENSG00000274835.1",2.7308791914359,2.63406846263143,0.447343122129869,5.88825072371791,3.90304690257225e-09,1.61620887864907e-08,"AC100757.2"
"ENSG00000286512.1",20.4846330472158,1.13079914003006,0.192056927975602,5.88783311255355,3.9129193857075e-09,1.61999142208577e-08,"AL031768.2"
"ENSG00000223776.5",10.4711604554699,1.11551743580208,0.189463699853098,5.88776339038563,3.91457000971345e-09,1.62036924138874e-08,"LGALS8-AS1"
"ENSG00000232909.1",5.94588166508193,1.45593569599486,0.247281081593906,5.88777631758281,3.91426391610722e-09,1.62036924138874e-08,"AL157823.2"
"ENSG00000178297.14",34.9914520298745,1.05292405680929,0.17885430902983,5.88704886407675,3.93152503532279e-09,1.62692738008693e-08,"TMPRSS9"
"ENSG00000198597.9",8.80097746551816,-1.78485571731792,0.303216452275162,-5.88640789088254,3.94679552098398e-09,1.63309264348291e-08,"ZNF536"
"ENSG00000260493.1",5.27632418664184,1.466944528034,0.249215577492327,5.88624733170689,3.95062970039393e-09,1.6345251120729e-08,"AC011773.4"
"ENSG00000218502.3",6.91978171052855,1.43992711431469,0.244696310122774,5.88454772199967,3.99143961876386e-09,1.65094304502563e-08,"H2AZP3"
"ENSG00000284731.1",2.82457890584823,1.76189353817243,0.299478200428418,5.88321131772515,4.02381636686802e-09,1.66386455098573e-08,"AC083906.5"
"ENSG00000197580.13",75.0083804066621,-1.02202482742456,0.173733914776786,-5.88270188199962,4.03622551661687e-09,1.66883862932813e-08,"BCO2"
"ENSG00000255837.1",29.0609127098193,1.07081458232253,0.182030250120654,5.88261885929823,4.03825136137463e-09,1.66951904037247e-08,"TAS2R20"
"ENSG00000171657.6",78.4810722592764,1.19430256931713,0.203027049242859,5.88248006248918,4.04164036584126e-09,1.67076283622754e-08,"GPR82"
"ENSG00000268362.6",547.409844768127,1.13096978532256,0.192278574078409,5.88193349541569,4.0550128391214e-09,1.67613304872278e-08,"AC092279.1"
"ENSG00000223559.1",8.6840231887106,1.03509773081321,0.175989407790899,5.88159107872592,4.06341243802549e-09,1.67944691409732e-08,"AC073136.1"
"ENSG00000122735.16",158.98648609139,-1.74537490642034,0.296788023777127,-5.88088051602455,4.08089685198281e-09,1.68619724071295e-08,"DNAI1"
"ENSG00000225940.7",1.99486059395313,-1.26092934164002,0.214431605374319,-5.88033344916155,4.09440808497556e-09,1.69162080364393e-08,"C5orf67"
"ENSG00000055118.16",499.117800380961,1.46076226859501,0.248425062870741,5.88009217634802,4.10038076788318e-09,1.69376970383585e-08,"KCNH2"
"ENSG00000007174.18",409.732020727334,-1.99948453391952,0.340091688068244,-5.87925140210513,4.12126038038797e-09,1.70191426034831e-08,"DNAH9"
"ENSG00000283023.1",22.280845744041,1.5807884236297,0.268904491814968,5.87862409050953,4.13690627602562e-09,1.70805410982872e-08,"FRG1GP"
"ENSG00000258256.1",4.30500264057571,1.47434605706547,0.250813841058042,5.87824838870945,4.14630438818446e-09,1.71177346450902e-08,"AC011773.3"
"ENSG00000217455.8",2.18915266913908,3.16693093287957,0.538759850871972,5.87818659418284,4.14785215567914e-09,1.71225146334371e-08,"AC073316.1"
"ENSG00000178965.14",291.698760614405,-2.03320088821076,0.345894691186966,-5.87809220556021,4.15021739298698e-09,1.71306679569523e-08,"ERICH3"
"ENSG00000280198.1",4.92267961562728,1.26827515190311,0.21583906304447,5.87602231965676,4.20241689341023e-09,1.73363515398011e-08,"AC087163.2"
"ENSG00000272824.1",9.84922602962426,1.46863734009321,0.249956643439762,5.87556833810318,4.21395079526687e-09,1.73822996167373e-08,"AC245100.6"
"ENSG00000253359.1",3.29171064424665,2.16362599343091,0.368248321821061,5.87545377730807,4.21686620325842e-09,1.73926916198645e-08,"IGHV3-37"
"ENSG00000271771.1",4.09001207201854,3.17941921958626,0.541208175543103,5.87466960637782,4.23687500257145e-09,1.74735776615866e-08,"AC139792.1"
"ENSG00000228718.2",2.11208419402269,1.83624795724584,0.31258471171655,5.8744010452787,4.24374878896997e-09,1.75002826186769e-08,"LINC02521"
"ENSG00000267526.1",3.05713868581992,3.05043224019359,0.519366654324298,5.87336944872257,4.27025342544545e-09,1.76046219051084e-08,"AC005702.2"
"ENSG00000138944.8",208.683806529704,1.37629860871947,0.234343294443309,5.87300187952433,4.27973619164306e-09,1.76420593480142e-08,"SHISAL1"
"ENSG00000258450.1",6.4219674652163,1.08612882418409,0.184961939199307,5.87217472354531,4.30115065958813e-09,1.77270063321302e-08,"AL139099.2"
"ENSG00000225715.1",3.31569541879058,3.20215277713951,0.545391848335807,5.87128829833168,4.32421531999603e-09,1.78187213495707e-08,"PSMA1P1"
"ENSG00000166257.9",54.3968026371393,-1.05542945593702,0.179827482002605,-5.86912213963899,4.38108610590659e-09,1.80479867633322e-08,"SCN3B"
"ENSG00000118113.12",26.0634452580978,1.74170823003725,0.296766152842711,5.86895848247347,4.38541224699848e-09,1.8064113674081e-08,"MMP8"
"ENSG00000228802.1",2.15107530831609,1.70583643640136,0.290671351130007,5.86860875614262,4.39467091067999e-09,1.80988557201237e-08,"AC073641.1"
"ENSG00000288032.1",4.84375631120418,2.85241712610955,0.486180771465743,5.86698876944486,4.43780721273074e-09,1.82730790239128e-08,"AC104472.5"
"ENSG00000230010.2",8.01257289239496,1.72387276424475,0.29384314162418,5.86664284460162,4.4470715937645e-09,1.83095090184903e-08,"AL049646.1"
"ENSG00000262075.3",2.43974393376798,-1.14168485519971,0.194606846999465,-5.86662223247902,4.44762421077373e-09,1.83100674193769e-08,"DKFZP434A062"
"ENSG00000184949.16",398.139268954456,1.12243520009875,0.191326741581649,5.86658817695776,4.44853739564035e-09,1.83121099693042e-08,"FAM227A"
"ENSG00000233354.1",1.35788950454989,-1.44764271669181,0.246771307575098,-5.86633320914449,4.45538005245233e-09,1.83385581274074e-08,"LINC00028"
"ENSG00000254331.1",2.35832634509493,1.91089105077369,0.325742574925244,5.866261268464,4.45731260069074e-09,1.83447929793168e-08,"CKS1BP7"
"ENSG00000183549.10",45.2757059475925,-1.13628932334015,0.193720158871533,-5.8656225039217,4.47450759951113e-09,1.84121102703152e-08,"ACSM5"
"ENSG00000274536.7",109.805188197796,-1.23530001115097,0.210618000888419,-5.86512076812183,4.48805915080535e-09,1.84661429265239e-08,"MIR223HG"
"ENSG00000226991.2",1.7583817361067,2.69528618126144,0.459585829772926,5.86459809388192,4.50221870939184e-09,1.85209315654296e-08,"AC140479.1"
"ENSG00000175920.18",159.263521796806,-1.13238971328002,0.19310143514662,-5.86422215049931,4.51243011114812e-09,1.85594610510035e-08,"DOK7"
"ENSG00000272595.2",4.78141256113927,2.18997760640122,0.373521177250671,5.86306142671939,4.54410019804771e-09,1.86862183645135e-08,"OR10AH1P"
