"gene_name","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"APOA2","ENSG00000158874",3.49906246622198,1.07414103314889,0.351879676018444,3.05258048803192,0.00226882876527648,0.00347183384051073
"WFDC8","ENSG00000158901",1.25966819722338,1.03654187354088,0.479579131480126,2.16135733500704,0.0306677471415989,0.0407468626720597
"MIS18A","ENSG00000159055",569.011813325004,1.24572098485539,0.0939411429868662,13.2606539078362,3.91467330412437e-40,6.66462887066579e-39
"DONSON","ENSG00000159147",582.816662767832,1.45713622485271,0.0936382027366258,15.5613433648568,1.33272053797109e-54,4.51635768672665e-53
"SV2A","ENSG00000159164",397.370150837268,1.29141488145289,0.204257058682933,6.32249817842301,2.57368058972865e-10,7.45159656828717e-10
"LAD1","ENSG00000159166",4245.43120046255,1.95022347840503,0.138839293349306,14.0466249241018,8.07937279832644e-45,1.73338390264335e-43
"HOXB13","ENSG00000159184",122.745869019063,6.58895973286257,0.526782507285563,12.5079319106752,6.75603264937606e-36,9.29175189817724e-35
"CIART","ENSG00000159208",316.362845205991,1.14176526461266,0.162357899015381,7.03239738587956,2.03014605792227e-12,6.90334538472124e-12
"CLIC6","ENSG00000159212",6818.89265937031,1.23231687754983,0.211454920246207,5.82779949558507,5.61629981094625e-09,1.45409423407989e-08
"CCDC24","ENSG00000159214",626.184269023164,1.02774780494245,0.112239738425545,9.15671953052715,5.34988918963695e-20,3.01402919616417e-19
"IGF2BP1","ENSG00000159217",348.532188295391,6.59447807778513,0.428129492914243,15.402998828455,1.56251780535139e-53,5.01941312228948e-52
"GIP","ENSG00000159224",4.74053615641141,4.08243851422643,0.54524826258727,7.48730219671816,7.03037029391371e-14,2.63885914975872e-13
"CBR1","ENSG00000159228",5923.86675083792,1.66633179391524,0.217797818953316,7.65081947065968,1.99702540868845e-14,7.79851061494159e-14
"CBR3","ENSG00000159231",130.174938129998,1.7624083556715,0.207432678924586,8.49629077158205,1.95745281517116e-17,9.34490480839317e-17
"CHAF1B","ENSG00000159259",547.701798124537,1.93218986767578,0.111434274353942,17.339278053166,2.37703742665155e-67,1.32913533359613e-65
"CLDN14","ENSG00000159261",17.3399556185259,1.93937105719821,0.217863749211016,8.90176114301511,5.49674578005765e-19,2.9012764673325e-18
"SIM2","ENSG00000159263",81.1754246408186,5.32978126188379,0.375768653137814,14.1836771571499,1.15625545612517e-45,2.57004706539723e-44
"PLA2G4D","ENSG00000159337",49.934231274644,1.48111581291518,0.218641649566748,6.77417050159522,1.25122044591882e-11,4.01220204996873e-11
"CELF3","ENSG00000159409",83.8980552414313,3.3938733179832,0.336057443831979,10.0990868682559,5.57589479012212e-24,4.04908626134964e-23
"PGLYRP3","ENSG00000159527",32.4697495170341,5.92558060582033,0.446829927356519,13.2613780837746,3.87705003720399e-40,6.60686250625629e-39
"ISL2","ENSG00000159556",11.0499142533876,1.85385910686632,0.264193839360685,7.0170413941234,2.26615488752115e-12,7.67233858134645e-12
"CARMIL2","ENSG00000159753",331.459163927883,1.33136211705973,0.167032866557845,7.97065957434593,1.57829722836023e-15,6.63544932026542e-15
"TNFRSF13C","ENSG00000159958",224.316731608868,1.50230457691242,0.202549351304014,7.41698044076947,1.19820633344304e-13,4.4323973380807e-13
"ATAD3B","ENSG00000160072",1255.46996670535,1.49725231458288,0.121851061344353,12.2875607160419,1.05645951719762e-34,1.36092369627192e-33
"ANKLE1","ENSG00000160117",54.3702226872071,1.52490308299098,0.185780367245168,8.2080959662364,2.24723574050309e-16,9.99249232227181e-16
"CCDC58","ENSG00000160124",609.586175254815,1.01562010494718,0.0931495420886654,10.9031143060311,1.11378585149614e-27,9.89521859027827e-27
"CILP2","ENSG00000160161",538.572200513443,3.49610330328556,0.212667069241792,16.4393261060586,1.00024981300673e-60,4.26130235812603e-59
"TFF3","ENSG00000160180",5699.86357292313,3.02585942531704,0.325584749956637,9.29361533585352,1.49134642546292e-20,8.72903552201765e-20
"TFF2","ENSG00000160181",446.619529381678,9.60012400465313,0.750942155802651,12.7841058468637,2.01163023195215e-37,2.9796440182384e-36
"TFF1","ENSG00000160182",1028.77567683017,8.12177082193621,0.479552900696462,16.9361311549588,2.43629780472312e-64,1.19105673824893e-62
"CBS","ENSG00000160200",51.8984510096046,1.3136545872037,0.23369652415429,5.62119865478363,1.89637055093914e-08,4.70164310211361e-08
"HSF2BP","ENSG00000160207",41.3804327409313,2.25687760890905,0.159911073783111,14.1133290867028,3.14379375935754e-45,6.84329704819761e-44
"G6PD","ENSG00000160211",7353.99429310654,1.31254441193707,0.18634690233992,7.04355369182805,1.87397741133231e-12,6.39296049970812e-12
"AIRE","ENSG00000160224",4.68973284352207,1.70397457140638,0.273556301273641,6.22897211094353,4.69505351515093e-10,1.33368141842508e-09
"FTCD","ENSG00000160282",25.5722152391953,2.62068894846451,0.283763973910237,9.23545336764109,2.57194498006938e-20,1.48116548208501e-19
"SPATC1L","ENSG00000160284",350.045765636061,1.05260201837439,0.150199238349168,7.00803832258724,2.41682618554058e-12,8.1577572039007e-12
"S100B","ENSG00000160307",475.29556904085,1.26961352716798,0.215363411125026,5.89521460741967,3.74194726747894e-09,9.85206922557396e-09
"ZNF208","ENSG00000160321",66.2378065346568,1.12439860623737,0.254082754034543,4.42532438106566,9.62974709961237e-06,1.88455720062741e-05
"LCN1","ENSG00000160349",3.37771646838153,1.05501760052489,0.339905981904866,3.10385123148603,0.00191019354485245,0.00294825266091994
"ZNF714","ENSG00000160352",593.415129977406,1.04361617056801,0.159357289965195,6.54890762007778,5.79594687897039e-11,1.76883638931293e-10
"BRSK1","ENSG00000160469",189.992451483406,1.54290701644046,0.164236432969794,9.39442600244628,5.75306455678434e-21,3.45318967173909e-20
"COX6B2","ENSG00000160471",32.5614384803158,3.19934123030492,0.277449387052558,11.5312607618011,9.17895529106583e-31,9.7182868060971e-30
"NLRP4","ENSG00000160505",4.28781579663833,1.45908599343485,0.394716298689126,3.69654356377113,0.000218554770053783,0.0003741843364819
"TLCD1","ENSG00000160606",852.123057442505,1.75559158573788,0.126694197675408,13.8569217687121,1.15523120350209e-43,2.33038916846255e-42
"FLAD1","ENSG00000160688",2405.32735597327,1.40187273707804,0.0890840916885205,15.7365104196116,8.50039017721561e-56,3.02983030758803e-54
"CHRNB2","ENSG00000160716",17.934285719026,1.33398472080333,0.264289034840892,5.04744633694856,4.47754477990434e-07,9.84476637341218e-07
"RUSC1","ENSG00000160753",2395.01832211536,1.16462570590705,0.086321793741596,13.4916763823671,1.75073984913627e-41,3.20359047300655e-40
"PAQR6","ENSG00000160781",154.881557509329,1.67739738324718,0.185612518153771,9.0370918940798,1.60895106842271e-19,8.76376300374048e-19
"PPP1R35","ENSG00000160813",338.457153197826,1.27566799738383,0.122958487181105,10.3747860487654,3.22934940869545e-25,2.50141770431981e-24
"AZGP1","ENSG00000160862",4719.62117520426,1.45049178725903,0.327362516840697,4.43084260610347,9.38655847894455e-06,1.83958040376511e-05
"LY6K","ENSG00000160886",219.62416618645,3.52524620564159,0.339555659141986,10.3819391923829,2.99626281057431e-25,2.32590587720634e-24
"TONSL","ENSG00000160949",963.546653781239,2.11834499115227,0.124952129932992,16.9532523558284,1.82095779662521e-64,8.95120820192716e-63
"RECQL4","ENSG00000160957",891.366694694546,3.02509786524778,0.149449408862451,20.2416181386974,4.21113803326285e-91,7.04204605880114e-89
"FOXH1","ENSG00000160973",9.11254755622468,3.19724770649458,0.330886695222666,9.66266626206603,4.34407872614411e-22,2.81931812284718e-21
"CELF5","ENSG00000161082",55.2724474720189,3.29696760705356,0.263272212364743,12.5230368121261,5.58563831294547e-36,7.71766998714543e-35
"YDJC","ENSG00000161179",1005.6216540261,1.25249792234826,0.114868225832363,10.9037805126036,1.10565821516878e-27,9.82788993741427e-27
"BDH1","ENSG00000161267",1047.42210164575,1.32612600622492,0.119369194093237,11.1094492703796,1.12853368631082e-28,1.06446248018764e-27
"NPHS1","ENSG00000161270",24.382249232111,2.02064142827894,0.303942961712186,6.64809415850977,2.96912354164982e-11,9.2813639990811e-11
"GRIN2C","ENSG00000161509",82.4329119335738,1.0848611348561,0.230940749104158,4.69757346446817,2.63270504177304e-06,5.41646444894159e-06
"IZUMO2","ENSG00000161652",16.8916760283915,1.53307051420586,0.397158289478752,3.86009949891247,0.000113340864838181,0.000199803753157593
"FAM171A2","ENSG00000161682",216.468472455364,1.74911299318022,0.184888466151088,9.46036834850946,3.06860305681626e-21,1.87650425480565e-20
"DBF4B","ENSG00000161692",419.388613343359,1.31801519233167,0.107668379256473,12.2414324561539,1.86708021310891e-34,2.3777698400824e-33
"AQP5","ENSG00000161798",3276.97825779055,1.69466468979965,0.340881952393325,4.97141217920588,6.64669710164855e-07,1.4401713640082e-06
"RACGAP1","ENSG00000161800",1589.60325307796,1.48857784998712,0.125599550915127,11.8517768506435,2.10675701081008e-32,2.42263516673681e-31
"SYCE2","ENSG00000161860",25.0032862319633,1.00143888167386,0.122065074865518,8.20413933123107,2.32248634174182e-16,1.03194060374438e-15
"SPC24","ENSG00000161888",377.991898378751,2.70176265983433,0.150934820126724,17.9001946506839,1.17510493155916e-71,7.78746390384743e-70
"FGF11","ENSG00000161958",14.4347937775385,3.34278912498988,0.266884391858136,12.5252327485931,5.43317318462397e-36,7.51281049400902e-35
"MSLNL","ENSG00000162006",148.288781347751,3.01267963675316,0.35293328541406,8.53611648790421,1.38808421866177e-17,6.69460671819812e-17
"SSTR5","ENSG00000162009",5.0593272914803,3.59508238469733,0.558659572873875,6.43519337940168,1.23316228443585e-10,3.67076572207797e-10
"MEIOB","ENSG00000162039",26.221029296257,2.62307934459027,0.316475652741537,8.28840803982011,1.14774249716005e-16,5.20818726935126e-16
"TEDC2","ENSG00000162062",266.963863947202,3.51911378613901,0.145812415815681,24.1345276837567,1.08549302938518e-128,2.42784084684862e-125
"CCNF","ENSG00000162063",700.245753141565,1.88784774888396,0.112413753535959,16.7937435545203,2.71186605391841e-63,1.28709335020589e-61
"NTN3","ENSG00000162068",7.56651415284118,1.25675472136954,0.256540815753598,4.89884901035252,9.6399685116955e-07,2.05710144996741e-06
"BICDL2","ENSG00000162069",1158.49878692439,1.02338549173661,0.144885183543766,7.0634240624575,1.62448994280113e-12,5.57052482685715e-12
"PAQR4","ENSG00000162073",377.231390976853,1.46250446047258,0.122531478398472,11.9357448354334,7.70659428570329e-33,9.05410975404393e-32
"ZG16B","ENSG00000162078",323.616324009743,2.50003563942235,0.267941596656723,9.33052452704947,1.05348250191332e-20,6.21100905176543e-20
"GNG3","ENSG00000162188",5.64361363583573,1.14985616926119,0.220358001152597,5.21812760710657,1.80740930365354e-07,4.11188489132521e-07
"FGF19","ENSG00000162344",38.461042549187,7.16393215012986,0.548672129513772,13.0568544760574,5.8078329381489e-39,9.24551198952832e-38
"PDZK1IP1","ENSG00000162366",3609.2918094431,1.04210676088027,0.199011799343665,5.23640690811857,1.63732765738217e-07,3.73587143248396e-07
"ELAVL4","ENSG00000162374",35.9305289120698,1.76365455241431,0.226619327120993,7.78245428057729,7.11309135258879e-15,2.87107023622538e-14
"SLC1A7","ENSG00000162383",1414.8724413061,3.02256579154575,0.328806809331278,9.19252797012628,3.83715635692241e-20,2.18378621801567e-19
"ACOT11","ENSG00000162390",319.467196728255,1.19355079222981,0.119880950075006,9.95613391020868,2.37104320522669e-23,1.6637284733773e-22
"PRKAA2","ENSG00000162409",632.145546613989,1.22802481919169,0.180528630862575,6.80238261002771,1.02902860452318e-11,3.31635605560757e-11
"AK4","ENSG00000162433",1201.63509841445,2.59900678381356,0.185809653806557,13.9874690607805,1.85911031697227e-44,3.92276661575294e-43
"TMEM82","ENSG00000162460",18.9332777312468,4.93325696649618,0.421996543309671,11.6902781425772,1.42917793392294e-31,1.5785358501039e-30
"AKR7A3","ENSG00000162482",450.737602851136,5.35615718847975,0.304611282225543,17.5835811114636,3.29117137978195e-69,2.00302481287206e-67
"SCNN1D","ENSG00000162572",188.919280543904,1.52192226855093,0.178040796494155,8.54816591769684,1.25059854290893e-17,6.05437222085216e-17
"CCDC27","ENSG00000162592",4.55621735174079,1.51846025956951,0.270831367636961,5.60666318978584,2.06264493554864e-08,5.09623112838606e-08
"LHX8","ENSG00000162624",7.18604833549312,4.38768485622803,0.603531667786257,7.27001595843674,3.59445033073033e-13,1.28708224470198e-12
"SLAMF9","ENSG00000162723",50.2307977094035,1.92066393162024,0.222145014162725,8.64599162335158,5.33400279654478e-18,2.64233975743565e-17
"C1orf74","ENSG00000162757",218.347692193512,1.27457873410245,0.0795905890623382,16.0141889778471,1.01724446625776e-57,3.9143129537097e-56
"FLVCR1","ENSG00000162769",1108.01552648877,1.25898923698639,0.102747076117393,12.253285295904,1.61325608790945e-34,2.06480623612045e-33
"TDRD5","ENSG00000162782",157.496703725225,3.67000293600001,0.309334771909098,11.8641784541393,1.81677035458821e-32,2.09590405897142e-31
"ACP6","ENSG00000162836",1238.86139737183,1.30903380876948,0.097438002423715,13.4345304317413,3.79467723903097e-41,6.82393566210865e-40
"WDR64","ENSG00000162843",12.0438886865372,1.81739543536374,0.214188581346647,8.48502485023901,2.15672636090348e-17,1.02715743347474e-16
"KIF26B","ENSG00000162849",2085.62876464469,3.15157842716798,0.149071307847278,21.1414152909742,3.31001828368506e-99,8.11317221232558e-97
"TFB2M","ENSG00000162851",1077.71416666764,1.18340711856833,0.0824218627178546,14.3579273695785,9.50267420268267e-47,2.22263201972027e-45
"KLHDC8A","ENSG00000162873",104.860457965453,2.13623156901275,0.222603040229998,9.59659655504055,8.26278055227553e-22,5.25207575210892e-21
"FCAMR","ENSG00000162897",20.651080234512,1.57571762106837,0.26100677689897,6.03707551117838,1.56932298703517e-09,4.25646448492047e-09
"TRIM17","ENSG00000162931",203.294581873904,2.17735676951062,0.224134125834077,9.71452589563483,2.61462951521635e-22,1.72061662066076e-21
"CAPN13","ENSG00000162949",2045.87893402681,1.31454012605151,0.228869073435499,5.7436337130188,9.2666125408668e-09,2.35689407524847e-08
"LRRTM1","ENSG00000162951",39.4220920828746,2.23971660758444,0.412899594708796,5.42436136117799,5.81621120889804e-08,1.38611437347912e-07
"KCNF1","ENSG00000162975",54.7080449687141,1.58396594727114,0.278376602744313,5.69001105572799,1.27031146921267e-08,3.19567537936349e-08
"NEUROD1","ENSG00000162992",37.7190838097735,4.65178804709222,0.708029590251464,6.57004751092407,5.02992100644823e-11,1.54321633347699e-10
"FBXO41","ENSG00000163013",649.934291827821,1.70847097718588,0.131082605219384,13.0335445677672,7.88574237871438e-39,1.24756488401712e-37
"ANKRD30BL","ENSG00000163046",1.46329924393415,2.29854037523101,0.604247771891217,3.80396996423649,0.000142395453369094,0.000248476872160445
"SLC16A14","ENSG00000163053",1618.49933463515,2.90516825054653,0.248166244256525,11.7065407475141,1.17996202095702e-31,1.30731024402377e-30
"EN1","ENSG00000163064",2.8444503628177,1.66118327148163,0.411682191599017,4.03511083398925,5.45765288588858e-05,9.97892735409814e-05
"SGPP2","ENSG00000163082",6984.30937153613,1.40276065159025,0.146399378043426,9.58173914628351,9.54243543683455e-22,6.0290535759633e-21
"INHBB","ENSG00000163083",1351.91148303206,1.05697583755715,0.199724232349596,5.29217624282582,1.20869323413088e-07,2.79963081401991e-07
"STPG2","ENSG00000163116",11.5829609228054,1.02937816811777,0.200170848088003,5.14249791091063,2.71109457738494e-07,6.07661471541385e-07
"NEURL3","ENSG00000163121",50.1471337027842,1.05271383004554,0.224206549626628,4.69528580587243,2.66234214266606e-06,5.4741658149596e-06
"ANKRD23","ENSG00000163126",36.9491428187774,1.00429533316965,0.141740836989643,7.08543391233846,1.38609305497567e-12,4.77684187840517e-12
"LYSMD1","ENSG00000163155",549.286498598144,1.01503210572156,0.093501624241253,10.8557697682617,1.87222616755237e-27,1.63893066614552e-26
"IVL","ENSG00000163207",384.925302925842,4.27790313756757,0.398685324622937,10.7300240900853,7.35769920757194e-27,6.26314519129803e-26
"SPRR3","ENSG00000163209",51.6561462733645,4.0758102272103,0.495566461121048,8.22454816250114,1.95928053143971e-16,8.76654327308095e-16
"SPRR2D","ENSG00000163216",88.9211416567372,4.06397820439613,0.45259362652536,8.97930939857901,2.72471564715413e-19,1.46450396739348e-18
"PGLYRP4","ENSG00000163218",97.9553050152696,4.27875533121648,0.299180644095469,14.3015780454404,2.13903539327381e-46,4.95132733400367e-45
"S100A9","ENSG00000163220",14510.3352801909,1.03030490222419,0.262229981569385,3.92901260206045,8.52953700374355e-05,0.000152619005607983
"TGFA","ENSG00000163235",1858.99647850958,1.44162633749606,0.172952366743579,8.33539525731631,7.72397272946347e-17,3.53556009333052e-16
"NPPC","ENSG00000163273",6.25757270302353,1.43408068198642,0.315048395799523,4.55193773752455,5.31540676408194e-06,1.06385428668589e-05
"GABRB1","ENSG00000163288",3.37214923590746,1.36491251080718,0.508423744797677,2.68459631316065,0.00726174571706997,0.0104331472712007
"NIPAL1","ENSG00000163293",254.237634893739,1.08663413697492,0.159575812386542,6.80951655970738,9.79272610906902e-12,3.15941666551699e-11
"ALPI","ENSG00000163295",1.49313664409194,2.52534477074975,0.744159667796314,3.3935523249037,0.000689923766777733,0.0011187969873984
"LENEP","ENSG00000163352",4.11616564492274,1.85172811163407,0.31004685420354,5.97241380303909,2.33768666151031e-09,6.25387914054661e-09
"DCST2","ENSG00000163354",105.098661161926,2.36295749416017,0.18046614517417,13.0936331126242,3.58062372373933e-39,5.76670569656776e-38
"DCST1","ENSG00000163357",39.9404582285978,2.75943588461591,0.188436241062841,14.6438703566353,1.47431233377992e-48,3.78477339861179e-47
"COL6A3","ENSG00000163359",33222.1844766851,1.25451961510517,0.148103835380468,8.47054103549984,2.44255847444297e-17,1.15989115666688e-16
"INAVA","ENSG00000163362",1918.44571446765,2.19320115269803,0.139892426923699,15.6777689895555,2.14662511883187e-55,7.53128691201151e-54
"NAXE","ENSG00000163382",5585.98011352503,1.07525081229135,0.108930212886477,9.87100625068948,5.56039756310754e-23,3.8192780651318e-22
"CCKAR","ENSG00000163394",3.19663739461543,2.70378997311696,0.652766021666131,4.14205072472333,3.44214188017491e-05,6.42435012641803e-05
"TEX55","ENSG00000163424",6.64127415077734,4.02743581611915,0.436315859596062,9.23055105044249,2.69243151023213e-20,1.54756431135829e-19
"PDCL2","ENSG00000163440",2.99046527560132,3.42253958383372,0.557019463207719,6.14438060049872,8.02761480958489e-10,2.23665698828873e-09
"TRIM46","ENSG00000163462",277.42346592519,1.79253614130552,0.159084777264107,11.2678043250462,1.89229958608671e-29,1.86962542760075e-28
"KRTCAP2","ENSG00000163463",222.124691591705,1.2831479606076,0.139568052935945,9.19370825640525,3.79526992094309e-20,2.16063521143604e-19
"TSACC","ENSG00000163467",37.1857515550313,3.10283211115188,0.189773915436124,16.3501506728213,4.33905778810737e-60,1.78891154383883e-58
"CCT3","ENSG00000163468",14686.5771195552,1.35289306715218,0.0891475473305035,15.1758865797676,5.10828185691975e-52,1.54657338859332e-50
"TMEM79","ENSG00000163472",403.583188049562,1.34015342230284,0.0968155339346921,13.8423388049159,1.41525737310537e-43,2.8421100086391e-42
"ADORA1","ENSG00000163485",438.130217456136,1.0783405884528,0.228756019869756,4.71393316366829,2.42980391479971e-06,5.01690300571328e-06
"CRYBA2","ENSG00000163499",7.63688537464641,4.26146576083691,0.456692994698309,9.33113888390608,1.04739326737174e-20,6.18311043651686e-20
"CIP2A","ENSG00000163507",427.272805632238,1.97375613796494,0.147702630822709,13.3630398251612,9.94196214522097e-41,1.75435432607928e-39
"RETNLB","ENSG00000163515",4.397340283831,3.8842515780275,0.498806985804499,7.78708335803036,6.85737136003345e-15,2.76972789492277e-14
"FCRL4","ENSG00000163518",22.6048524496714,2.51895495552523,0.271557957406024,9.27593865997075,1.76061886667408e-20,1.02481305729991e-19
"DPPA2","ENSG00000163530",2.8952672263711,3.72813969415071,1.27076910132377,2.93376640199,0.00334876136889335,0.00502137064249701
"SGO2","ENSG00000163535",465.191356223287,1.57666992872736,0.125205739038718,12.5926330600532,2.31809704180993e-36,3.27111280513447e-35
"AIM2","ENSG00000163568",474.877927252615,2.84714991321097,0.234500161018815,12.1413558986108,6.37606094831817e-34,7.90075197702611e-33
"SLC2A2","ENSG00000163581",5.16941410339438,4.02826372464712,0.698000784486834,5.77114498174766,7.87346944093544e-09,2.01314645193852e-08
"RPL22L1","ENSG00000163584",1327.71944966663,1.17167121386999,0.134334102196938,8.72206829619688,2.73165471040773e-18,1.37916189992454e-17
"CTLA4","ENSG00000163599",192.414895880519,1.04063880470637,0.16049697440417,6.48385309797678,8.94092804602317e-11,2.68964400685092e-10
"NKX6-1","ENSG00000163623",12.5780406133163,2.16294909779026,0.304676824456956,7.0991585974595,1.25518703858763e-12,4.34327241954138e-12
"SYNPR","ENSG00000163630",4.56728580730787,3.62447709545735,0.441255643362789,8.21400734466618,2.13926489510603e-16,9.5194893728257e-16
"ALB","ENSG00000163631",314.19143780626,5.21388645658625,0.427002818091893,12.2104263383671,2.73452481604205e-34,3.45490203243775e-33
"CFAP20DC","ENSG00000163689",155.29025219635,1.45878834470015,0.156834422753001,9.30145512122425,1.38536539628871e-20,8.12466176197765e-20
"FANCD2OS","ENSG00000163705",1.94549031006126,1.74611004239368,0.327292206266727,5.33501870487771,9.5534708651408e-08,2.2374378820676e-07
"PLSCR2","ENSG00000163746",16.7213854989136,1.89756430940156,0.209891989366719,9.04067046639964,1.55713781844436e-19,8.49447164189784e-19
"DNAJC5G","ENSG00000163793",3.08596620973398,1.45302364102977,0.332439141950346,4.37079590720036,1.23794463860793e-05,2.40036231237665e-05
"UCN","ENSG00000163794",46.4269888871515,1.40697505669095,0.16967909237105,8.29197656016574,1.11381882968712e-16,5.0556976964971e-16
"SPDYA","ENSG00000163806",35.2553608780761,1.35574484617265,0.200270607392921,6.76956475950933,1.29170386643908e-11,4.13682786507867e-11
"KIF15","ENSG00000163808",359.428202262482,2.68218605355749,0.14820066838954,18.0983397895849,3.28418539726325e-73,2.32268495309215e-71
"POLR2H","ENSG00000163882",2332.87993282707,1.17763838743426,0.0829353313186404,14.1994776979877,9.22977470988707e-46,2.06177726446953e-44
"CAMK2N2","ENSG00000163888",65.1428242906333,3.2178528310384,0.243249766463351,13.2285957673189,5.99978447104235e-40,1.01086764162298e-38
"RFC4","ENSG00000163918",828.133136576037,1.78468672273975,0.120980382855377,14.7518686965408,2.99262172148305e-49,8.0040329540353e-48
"RPL39L","ENSG00000163923",676.87641675258,2.31752270711417,0.176485959096479,13.1314849010015,2.17352257652264e-39,3.54197080707829e-38
"GNL3","ENSG00000163938",3719.60337687508,1.09885957438942,0.0769687747513189,14.2766930867714,3.05770428115146e-46,7.01429521828757e-45
"MELTF","ENSG00000163975",1085.70050650263,2.78386360623999,0.20798974516963,13.3846195348215,7.43772497548494e-41,1.3202699701027e-39
"S100P","ENSG00000163993",10404.8008001397,5.03841937273468,0.321147669581246,15.6887931938115,1.8045366913967e-55,6.35601870455927e-54
"CDC25A","ENSG00000164045",236.049259226858,2.3431594482284,0.151205139547281,15.4965595431741,3.65971437148465e-54,1.21942773275559e-52
"CAMKV","ENSG00000164076",3.84806934575172,1.69256015364407,0.35521941341008,4.76483010147339,1.89012844210413e-06,3.93806104035505e-06
"MST1R","ENSG00000164078",2008.65511922465,1.07646181613597,0.130892154800452,8.22403617525479,1.96766704141708e-16,8.79966667634988e-16
"POC1A","ENSG00000164087",422.980909469373,1.56224983860458,0.116083529014272,13.4579802308776,2.76367740179332e-41,5.0101803191781e-40
"ETNPPL","ENSG00000164089",53.6451877783689,5.98757932597515,0.604041625196056,9.9125276739525,3.67235631794437e-23,2.54885460034828e-22
"PITX2","ENSG00000164093",327.307213372325,8.21980619250587,0.39371832160121,20.8773779159598,8.59826890159838e-97,1.83153363638452e-94
"MAD2L1","ENSG00000164109",877.294871114356,2.58194879054712,0.154552940716362,16.7059182347462,1.18686784991446e-62,5.39000671028411e-61
"ITGA2","ENSG00000164171",5181.16760776081,1.58577138584198,0.184125909026091,8.61242936547987,7.15283692201024e-18,3.51802394297771e-17
"SLC45A2","ENSG00000164175",9.36872069483835,1.67803746787705,0.275179146543114,6.09798194724083,1.07415873803987e-09,2.96009892187701e-09
"F2RL2","ENSG00000164220",124.915899142469,1.27813269258294,0.241910357091269,5.28349719272549,1.26740806949282e-07,2.92615904354002e-07
"CMBL","ENSG00000164237",2651.88760976812,1.32298136544728,0.190908044233939,6.92994038441933,4.21018004606507e-12,1.39505095489338e-11
"F2RL1","ENSG00000164251",1394.31899001097,1.32613218112709,0.165648355174097,8.00570690685896,1.18782330052876e-15,5.03762083819889e-15
"PRDM9","ENSG00000164256",3.314169702348,3.87432769071074,0.736614268600967,5.25964246941503,1.44335763317185e-07,3.31229936261946e-07
"SPINK1","ENSG00000164266",8947.59942583942,6.66599434473977,0.3635570618258,18.3354830497937,4.311692130349e-75,3.28294073567381e-73
"CDC20B","ENSG00000164287",71.2766117592534,1.25958015520507,0.345549706488903,3.64514896569742,0.000267236961039753,0.000453367871800919
"GPX8","ENSG00000164294",1368.64087424926,1.22314268107494,0.133711826691271,9.14760280628786,5.82108824745647e-20,3.26817483563661e-19
"CAGE1","ENSG00000164304",6.65402508949381,1.2523957063796,0.238698848517803,5.24676056946373,1.54796859077859e-07,3.54101278378948e-07
"TERT","ENSG00000164362",42.0256528451222,5.51514307178028,0.338055332314184,16.314320599607,7.80699479854501e-60,3.20391187913683e-58
"SLC6A18","ENSG00000164363",2.88667506015427,2.18822981237796,0.548615418730714,3.98864074480569,6.64529714401743e-05,0.000120470417221787
"FOXQ1","ENSG00000164379",1708.43658355886,1.46516461994823,0.237548468364205,6.16785546982299,6.92223700978545e-10,1.94046039191745e-09
"ADGRF2","ENSG00000164393",22.13675236091,1.4851486544016,0.312841608320815,4.74728621417455,2.0616411631889e-06,4.28250226120579e-06
"GRIK2","ENSG00000164418",102.140103263372,2.6257184360652,0.257609214326236,10.1926417614084,2.13872002935644e-24,1.58854784081672e-23
"FABP7","ENSG00000164434",17.2216663897056,2.5172661064117,0.366136486884705,6.87521237730228,6.18975740427637e-12,2.02659339862245e-11
"TLX3","ENSG00000164438",1.41888104046807,2.27522132068967,0.782243506188484,2.90858447873322,0.00363069068442609,0.00541908144948582
"TBXT","ENSG00000164458",27.5809634189703,5.57049916251165,0.495601892346643,11.2398666117591,2.59774561570021e-29,2.53719772389323e-28
"SFXN1","ENSG00000164466",2122.76643065957,1.51790329194711,0.0768933310014,19.7403763392624,9.70524730029262e-87,1.24932366866285e-84
"IL22RA2","ENSG00000164485",69.7065612218608,3.79547884466028,0.270847389505754,14.0133484453601,1.29168298780851e-44,2.74164693960353e-43
"IL31RA","ENSG00000164509",165.398590742834,4.07303876051309,0.274076117692388,14.8609765593823,5.90579783522763e-50,1.64855601662602e-48
"TBX20","ENSG00000164532",4.52251424163828,1.81490028486212,0.484473330199007,3.74613043016551,0.000179583245424391,0.000309833478968145
"HCN1","ENSG00000164588",36.6775371865215,2.10501341226102,0.380122723778645,5.53772053229531,3.06433714879608e-08,7.47718322697509e-08
"PTTG1","ENSG00000164611",1060.93835579162,2.33490977948732,0.146143618580463,15.9768165190311,1.85374377311961e-57,7.05724198562321e-56
"KCNK5","ENSG00000164626",2849.36453776431,1.47863523212339,0.160488672410893,9.21333082211371,3.16158788824844e-20,1.81082881192155e-19
"SLC29A4","ENSG00000164638",1242.18084263226,3.11615333596683,0.218457470261343,14.2643478029794,3.64988193186311e-46,8.33001752638095e-45
"STEAP1","ENSG00000164647",1059.43870080453,2.82499505138069,0.189175761675154,14.93317656747,2.00483473604092e-50,5.69404887809211e-49
"SP8","ENSG00000164651",95.6928055856286,6.87785969749334,0.485607358487618,14.1634173726565,1.54304117969035e-45,3.40859701582708e-44
