"gene_name","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PLEKHS1","ENSG00000148735",1265.43116212351,1.02036618859863,0.270220430485349,3.776051228865,0.000159334234340864,0.000276551310026296
"MKI67","ENSG00000148773",3335.24805513811,3.1019661922922,0.160041334262891,19.3822814998329,1.08909771357755e-83,1.14871109853109e-81
"CYP17A1","ENSG00000148795",8.13114711556217,-2.12567169906888,0.260639162061231,-8.15561131434847,3.47418075991309e-16,1.52473672644408e-15
"INA","ENSG00000148798",142.220135796361,4.38984084177064,0.382615757650166,11.4732358874366,1.79807374976678e-30,1.88586949616512e-29
"MTG1","ENSG00000148824",145.337347585905,1.20199663407096,0.111266970207819,10.8028162519922,3.33805110597365e-27,2.88818899609219e-26
"ITPRIP","ENSG00000148841",1522.4867000894,-1.65383690366333,0.113026400317473,-14.6323062489646,1.74761305758984e-48,4.46714863420785e-47
"ADAM12","ENSG00000148848",1266.63213563177,3.10187452164782,0.196662630039778,15.7725670658448,4.80561806686858e-56,1.73710957718141e-54
"SLC5A12","ENSG00000148942",45.0636779782539,3.26751929742208,0.339116099230562,9.63540010290259,5.66707944508911e-22,3.64227918502082e-21
"SAA4","ENSG00000148965",5.14513478600968,2.6403298652575,0.4094244135277,6.44888232850548,1.12678002951458e-10,3.36641761030294e-10
"SCGB1A1","ENSG00000149021",3669.4032549593,-3.21137790369196,0.402325882349373,-7.98203159324274,1.43944172159866e-15,6.07307963323857e-15
"ZNF215","ENSG00000149054",96.9059606197659,1.56056944809061,0.17109152854261,9.1212549293576,7.4259391997653e-20,4.14578253046491e-19
"GLYAT","ENSG00000149124",0.924312469541477,-1.16316288299367,0.40482831979237,-2.87322508363604,0.00406304527250454,0.00602669891908511
"SERPING1","ENSG00000149131",16164.8094366915,-1.4073878153755,0.119291279572054,-11.7979102950725,4.00124608064289e-32,4.54278528686188e-31
"CCDC81","ENSG00000149201",67.9361471029558,-1.9551766871494,0.200755347541799,-9.73910140422195,2.05362234579379e-22,1.36043926817061e-21
"KLHL35","ENSG00000149243",265.603791280813,1.30787002282728,0.180827706500794,7.23268600888626,4.73533388690682e-13,1.68213875795958e-12
"TENM4","ENSG00000149256",745.919711999023,1.80201943468451,0.158230276256964,11.3885880585713,4.76650721042377e-30,4.87354934377785e-29
"SERPINH1","ENSG00000149257",12633.4353517038,1.08482941522193,0.0968882221298582,11.1967109249662,4.23153590232449e-29,4.0794650808347e-28
"CAPN5","ENSG00000149260",2461.35525085553,1.94500372723971,0.181455572038912,10.7188977741759,8.2986361690659e-27,7.0206854360802e-26
"PAK1","ENSG00000149269",3752.43519556216,1.16218453868661,0.0798515837302376,14.5543079347407,5.48380936685571e-48,1.36280279168263e-46
"HTR3B","ENSG00000149305",8.25892296461115,3.59596760363026,0.502884609039996,7.15068136703357,8.63482119185876e-13,3.01175157087581e-12
"GLB1L2","ENSG00000149328",1781.09454589042,1.46902601767476,0.157179821913826,9.34614888722902,9.08971996444556e-21,5.3855085868816e-20
"P4HA3","ENSG00000149380",311.09204252932,2.25048909242943,0.157507690336359,14.288121980733,2.59513809355045e-46,5.97616549651199e-45
"GRIK4","ENSG00000149403",47.8444330096779,-2.49777286152875,0.172600239902612,-14.4714333128279,1.8360582701905e-47,4.39205757065758e-46
"ST14","ENSG00000149418",13626.8567648361,1.4729421996018,0.109115198414093,13.4989645898088,1.58589274370815e-41,2.91338592024332e-40
"HYOU1","ENSG00000149428",9731.1024921288,1.11208983572394,0.0984806327522028,11.2924724856529,1.42957723988334e-29,1.42503763527758e-28
"GGTLC1","ENSG00000149435",877.857958714355,-1.13906671693604,0.298228858132754,-3.81943827994337,0.000133755921267864,0.000234017277720337
"ADAM33","ENSG00000149451",145.810988529487,-1.05792314890605,0.200922233008088,-5.26533640935326,1.39932877666529e-07,3.21703582177463e-07
"SLC22A8","ENSG00000149452",1.47449411466658,-2.17735957152194,0.467242376998272,-4.66002160486825,3.16176195326813e-06,6.45888875782927e-06
"TMC2","ENSG00000149488",24.588892301366,-1.28146272123113,0.278663087223945,-4.59860950367386,4.25320141638455e-06,8.58654326338359e-06
"INCENP","ENSG00000149503",1071.15779589804,1.22630272632287,0.107704676351947,11.3857890656082,4.92206720280748e-30,5.02399021447999e-29
"ZP1","ENSG00000149506",9.5494204177636,1.33505203658663,0.245925507411319,5.42868468846428,5.67708788149192e-08,1.35422121668491e-07
"MS4A3","ENSG00000149516",2.25670854949309,-1.83400255281171,0.305732368205824,-5.99871895663018,1.98880220401956e-09,5.34559679082499e-09
"PLCH2","ENSG00000149527",315.786811759571,1.24471210588229,0.210272786090752,5.91951116938683,3.22899910821907e-09,8.54428882628864e-09
"MS4A2","ENSG00000149534",282.669253189342,-1.86941156239727,0.202113870856624,-9.24929869718537,2.25970398833464e-20,1.30723839195835e-19
"CHEK1","ENSG00000149554",692.06642070939,2.60486828886948,0.143482488174484,18.1546077295634,1.1806837656244e-73,8.58779456029165e-72
"FEZ1","ENSG00000149557",435.225175260187,-2.14522526658501,0.117140278033154,-18.3133018173121,6.48175568329405e-75,4.89358879498651e-73
"ESAM","ENSG00000149564",2694.86946921757,-1.94381982099887,0.136202728983401,-14.2715189005924,3.29326770461268e-46,7.53535026069497e-45
"SCN2B","ENSG00000149575",78.5620180720992,-1.89880145844412,0.200781324916155,-9.45706210095506,3.16716674499211e-21,1.9334737143686e-20
"SIDT2","ENSG00000149577",3007.28975716471,-1.09044129013899,0.0778404797519621,-14.008666102954,1.37972087252301e-44,2.92504094455618e-43
"JPH2","ENSG00000149596",180.922009351536,-1.50249794057095,0.164538511687404,-9.13158825348711,6.75016088059439e-20,3.7720371216888e-19
"C20orf144","ENSG00000149609",24.2167128635908,1.86035051245147,0.174035914853235,10.6894632295886,1.14028993600248e-26,9.5699849084861e-26
"DSN1","ENSG00000149636",1046.56722541706,1.03198548614064,0.0914470511093422,11.2850603012524,1.55534884528583e-29,1.5443871747336e-28
"SPINT4","ENSG00000149651",3.50826172229845,3.30297002755412,0.543317704576222,6.07926080768964,1.20737840353021e-09,3.31394719655868e-09
"CABLES2","ENSG00000149679",742.838220794954,1.27223085437037,0.104931782805184,12.1243613742119,7.84695023012396e-34,9.6631438725126e-33
"FERMT3","ENSG00000149781",1917.17061757674,-1.02578589288333,0.127782997243459,-8.02756168670033,9.94289783860122e-16,4.24298285299527e-15
"TBX6","ENSG00000149922",154.78895399369,1.12680979813567,0.150117388645883,7.5061910435555,6.08725633582229e-14,2.29690589660203e-13
"ALDOA","ENSG00000149925",409.799655932299,1.13480124673379,0.129690343135516,8.75008284578298,2.13196174308005e-18,1.08588646367581e-17
"TLCD3B","ENSG00000149926",13.6214295268848,2.97621713301193,0.271747774368855,10.9521306657407,6.49027119159919e-28,5.85334790480264e-27
"DOC2A","ENSG00000149927",126.159348814917,1.01160909381667,0.257481976375266,3.92885400391016,8.53516354012439e-05,0.000152704410782367
"HMGA2","ENSG00000149948",778.35762027392,5.7437699018201,0.382077709538714,15.0329887308909,4.46401782542645e-51,1.29877513740415e-49
"MMP3","ENSG00000149968",99.7466029896501,3.91868982810094,0.299358337502324,13.0902979379036,3.74137377135586e-39,6.01477096953013e-38
"CNKSR2","ENSG00000149970",106.095785094208,-1.72340316922776,0.199402862226576,-8.64282061944279,5.48419875666211e-18,2.71373806285827e-17
"KLRF1","ENSG00000150045",57.7066768228122,-1.55284400332796,0.188269848200167,-8.24796969973117,1.61108203800343e-16,7.24480796833261e-16
"CLEC1A","ENSG00000150048",185.317033041971,-2.27720839775771,0.117385370256423,-19.3994225411842,7.80430831503729e-84,8.31205289767632e-82
"FXYD4","ENSG00000150201",110.366831954612,1.21320158728945,0.363765255669578,3.33512222066489,0.000852619161537822,0.00136873449285809
"TRIM48","ENSG00000150244",5.56636562107666,4.32213305776564,1.1658374802157,3.70732038651387,0.000209463878220582,0.000359238682354152
"PCDH15","ENSG00000150275",50.4782326738926,-2.96229071689022,0.298175784797129,-9.934712568647,2.94022681644407e-23,2.04865570197172e-22
"LATS2","ENSG00000150457",1422.41338650068,-1.19988471404575,0.0806669983134171,-14.8745427390742,4.82268811079083e-50,1.35042814344883e-48
"ADGRL3","ENSG00000150471",182.877747233482,-1.16147098073303,0.228896525479921,-5.07421848495869,3.89091792445548e-07,8.58978339571645e-07
"FAM124A","ENSG00000150510",133.003004129722,-1.35300600627295,0.122671922397223,-11.0294677040423,2.75490747996957e-28,2.53959606074681e-27
"LYPD1","ENSG00000150551",109.50281187036,3.53547157684062,0.214471438679345,16.484579945055,4.73574583362425e-61,2.03693990867882e-59
"LYPD6B","ENSG00000150556",317.714960815729,2.06330930982073,0.272443265665951,7.57335405144718,3.63709283592631e-14,1.3929473911222e-13
"ADRA2A","ENSG00000150594",788.38651946495,1.41528621516982,0.251298805608048,5.63188596040223,1.78249539015495e-08,4.43159511130228e-08
"GPM6A","ENSG00000150625",413.784903542768,-4.41672120961787,0.262265723509393,-16.8406345690831,1.22911330463833e-63,5.88035410692345e-62
"SPATA4","ENSG00000150628",24.3827239477858,-1.99041008584402,0.268748209794165,-7.40622639819064,1.29943923700876e-13,4.79399304490675e-13
"CCDC102B","ENSG00000150636",389.939923583316,-1.00215956775728,0.118896917908257,-8.42881031222832,3.49197096089968e-17,1.63650697756359e-16
"CNDP1","ENSG00000150656",9.49347589455286,1.38119392874476,0.263986983461035,5.23205315139573,1.67637528926831e-07,3.82204167314957e-07
"CCDC83","ENSG00000150676",1.4343006929142,1.78085547676008,0.469344735859808,3.79434420095854,0.00014803419935187,0.000257964153584243
"C11orf53","ENSG00000150750",41.0454995187167,2.20740371158303,0.430995199573494,5.12164338203172,3.02884301189259e-07,6.75749227079727e-07
"CCT5","ENSG00000150753",8899.76043548186,1.24749929731968,0.103506127834929,12.0524197302519,1.8833857072301e-33,2.27852741443328e-32
"DIXDC1","ENSG00000150764",857.612884505501,-1.25283659835216,0.0941351233878777,-13.3089175778729,2.05436419661244e-40,3.55844516650401e-39
"CRIM1","ENSG00000150938",4319.39706079039,-1.33402229962485,0.114448852130245,-11.6560566121424,2.13712864244499e-31,2.34311536760221e-30
"ABCB9","ENSG00000150967",422.423876568139,1.29442603292832,0.113855377405259,11.3690373035339,5.96417522776961e-30,6.06002199605233e-29
"RILPL2","ENSG00000150977",1331.89435638791,-1.30773079949076,0.0862556919599934,-15.1610956885872,6.39927963272376e-52,1.9211797058444e-50
"TKTL2","ENSG00000151005",1.91919048615154,1.85141999810493,0.415365487909617,4.4573274670037,8.29877814789353e-06,1.63409307142356e-05
"PRSS53","ENSG00000151006",35.8072584519217,1.48587849881517,0.17037420171957,8.72126462702892,2.75111628193933e-18,1.38859587116334e-17
"SLC7A11","ENSG00000151012",1894.80437968184,3.08326349032204,0.238249394444711,12.9413277104364,2.63043837276774e-38,4.04698484986528e-37
"ENKUR","ENSG00000151023",209.348217834112,-1.59892283938879,0.244175326071296,-6.54825720974743,5.8212398807583e-11,1.77625247589373e-10
"GPR158","ENSG00000151025",94.7131905370054,1.59961609148099,0.309785567717666,5.16362367448588,2.42214419381369e-07,5.45287192500104e-07
"LYZL2","ENSG00000151033",1.13208231497044,2.35931146377211,0.823445765326252,2.86516922318174,0.00416786449368933,0.00617238076664055
"THRB","ENSG00000151090",525.183889995582,-1.06675688490679,0.153586180863176,-6.94565669197232,3.76703843401332e-12,1.25308828220488e-11
"BTBD11","ENSG00000151136",223.453766193165,1.84019690855132,0.218529869214417,8.42080268096327,3.73913566329721e-17,1.74867627870823e-16
"DLG5","ENSG00000151208",1997.3011700407,1.16915337488869,0.105382360391072,11.0943935071295,1.33562860335332e-28,1.25319363396963e-27
"MAT1A","ENSG00000151224",132.797855593965,1.38827804915704,0.268955187500677,5.16174483213322,2.44658635452414e-07,5.5051269669895e-07
"MAGI1","ENSG00000151276",1449.08305191763,-1.05453232781772,0.110519350634892,-9.54160806917363,1.40634456121664e-21,8.8046617333273e-21
"NPAS3","ENSG00000151322",164.090668189836,1.97901534661547,0.296173672451354,6.68194215318218,2.35796109446801e-11,7.42276528207532e-11
"ALLC","ENSG00000151360",1.63990749251437,1.93033313553775,0.583669538599089,3.30723638614222,0.00094221346439202,0.00150553898181518
"ADAMTS12","ENSG00000151388",1282.57410105061,1.85304687447232,0.16515370007531,11.2201353867781,3.24772861753356e-29,3.15309865184633e-28
"FRMD4A","ENSG00000151474",578.51803458288,-1.28598820770449,0.098432929571963,-13.0646137760669,5.24501464771756e-39,8.36444269978702e-38
"PTPRO","ENSG00000151490",398.651353323047,-1.4163678785095,0.147496254565851,-9.60273793174283,7.78484911650541e-22,4.960623406041e-21
"ACAD8","ENSG00000151498",2570.07673641319,1.30036638217858,0.129549228985116,10.0376234761535,1.04153199901991e-23,7.43363863520675e-23
"AKR1C2","ENSG00000151632",14860.2868518501,4.59966065595357,0.392094866043082,11.730989243425,8.84192161731948e-32,9.8818553091004e-31
"DPYSL4","ENSG00000151640",95.7142079779899,1.2338510838068,0.201836932704109,6.11310857371979,9.77088444077407e-10,2.70551586658574e-09
"ADAM8","ENSG00000151651",2995.74578700749,2.12789203468498,0.150607135249413,14.1287597772913,2.52552953473775e-45,5.53112606671512e-44
"FLI1","ENSG00000151702",1226.08764346122,-1.66957537321706,0.10878850113122,-15.346983880247,3.7104045183731e-53,1.17922323352131e-51
"KCNJ1","ENSG00000151704",32.1302042073923,1.22247255829539,0.283386545536734,4.31379886430397,1.60472954137853e-05,3.08117026332074e-05
"TMEM45B","ENSG00000151715",2583.24080421079,1.80183558178726,0.1469574377608,12.260934929473,1.46796354588145e-34,1.88153808928773e-33
"WWC2","ENSG00000151718",1994.97597401511,-2.35022223998319,0.10762588899514,-21.8369600653362,1.03410964836377e-105,4.40555331861259e-103
"CENPU","ENSG00000151725",705.765329353516,2.36203436579063,0.138212317548056,17.089897685634,1.76483226761855e-65,9.0223267898568e-64
"TDO2","ENSG00000151790",264.289323110553,1.64335311223716,0.183636525463275,8.94894470526134,3.58896875020586e-19,1.9186560456359e-18
"SLC35F4","ENSG00000151812",3.18031725230169,2.4526448693766,0.394628832220375,6.2150676005522,5.13025586543504e-10,1.45246310443401e-09
"PABPC3","ENSG00000151846",44.8646426089064,1.19296219010176,0.173315457252751,6.88318404492927,5.85293287487943e-12,1.91982635985734e-11
"CCL28","ENSG00000151882",652.242029280622,1.02556683792143,0.192098330381249,5.33875976894766,9.3584547619423e-08,2.19434977139868e-07
"GFRA1","ENSG00000151892",306.690693141953,-1.5037403124747,0.239039673904291,-6.29075620759414,3.15923157628973e-10,9.09104705605534e-10
"BEND6","ENSG00000151917",119.51485170403,1.76660532490789,0.181390080246676,9.73926094803779,2.05040093591275e-22,1.35880829430692e-21
"RBM46","ENSG00000151962",5.4384669145179,2.52509027882258,0.435874109702502,5.79316417886355,6.90725241851352e-09,1.77420998456018e-08
"MCHR2","ENSG00000152034",2.48955454178527,2.71754968042099,0.583743082771472,4.65538652298665,3.23373473537218e-06,6.59913499315857e-06
"KCNE4","ENSG00000152049",1034.02684940653,2.29744379024536,0.237610274335749,9.66895811499723,4.08515691597589e-22,2.65899282275579e-21
"CCDC74B","ENSG00000152076",70.4987610586828,-1.19956701828328,0.215578377469769,-5.56441249981807,2.63037070484518e-08,6.4472908249034e-08
"TUBA3E","ENSG00000152086",2.30792809318699,1.47124151064389,0.386728080454427,3.80433070418651,0.000142188117205357,0.000248163478458393
"HSPB8","ENSG00000152137",1593.47780989454,-1.97985190336868,0.147352070441375,-13.4362000984328,3.71004439413364e-41,6.68517868521986e-40
"TMEM178A","ENSG00000152154",168.151624310683,-1.20144343461468,0.2125822605383,-5.65166365044943,1.5890229918167e-08,3.96435978702958e-08
"POU4F1","ENSG00000152192",37.249968740143,5.17204391965396,0.412691295855108,12.5324763851327,4.95896902145774e-36,6.86771150936094e-35
"GRID2","ENSG00000152208",7.53898460556579,-1.00868083608593,0.42737652092498,-2.36016904696313,0.0182666090395837,0.0249919280887957
"SPC25","ENSG00000152253",213.290026092568,2.35903374813521,0.151419660968481,15.5794414876299,1.00428370008336e-54,3.42932218427321e-53
"G6PC2","ENSG00000152254",1.61396545786759,-2.45929857674679,0.358892457314165,-6.85246660002661,7.25873380832591e-12,2.36619646624841e-11
"PDK1","ENSG00000152256",1469.44135931961,1.73404189481081,0.118718248495557,14.6063635269661,2.55812495187568e-48,6.46504657682365e-47
"PTH","ENSG00000152266",0.712921447461537,1.67501525119862,0.759543374118398,2.20529242736508,0.0274335808920787,0.0366895181180928
"SH2D6","ENSG00000152292",19.678852567818,2.27686335239004,0.260819005062711,8.72966811541435,2.55421025517605e-18,1.2912854394765e-17
"SPOCK1","ENSG00000152377",698.416804251243,3.12134390432323,0.258139491586197,12.0916946304628,1.16851304409551e-33,1.42760231968977e-32
"GUCY1A2","ENSG00000152402",788.879658892757,-1.88122049211056,0.1718851970747,-10.9446335352136,7.0502252032974e-28,6.34236699661138e-27
"BOLL","ENSG00000152430",4.94240729022217,2.78919361041984,0.42067625223689,6.63026162182598,3.35092416770136e-11,1.04238675474062e-10
"SUV39H2","ENSG00000152455",412.919297323639,1.31201957654946,0.0943559024070431,13.9050079865648,5.90602705002561e-44,1.20773190864124e-42
"CCDC50","ENSG00000152492",2691.15253541932,-1.00455794334075,0.0871116502507291,-11.5318437941353,9.1169954285099e-31,9.65840137373165e-30
"PLEKHH2","ENSG00000152527",1180.11539709116,-1.27296533658021,0.159343227711883,-7.98882610111256,1.36229697693963e-15,5.75710434775171e-15
"GRIA4","ENSG00000152578",14.1190018724256,1.41079285936642,0.256162280023573,5.5074184194355,3.64134063801128e-08,8.83450956419469e-08
"IGSF10","ENSG00000152580",489.940733571897,-2.78142652540999,0.216769665769214,-12.8312534668539,1.09576879243408e-37,1.64346948893739e-36
"SPARCL1","ENSG00000152583",9629.26488176562,-1.96040605884292,0.126448514807112,-15.5035910214792,3.28033883122198e-54,1.09915922672387e-52
"DSPP","ENSG00000152591",1.88689773169212,2.74203815127123,0.53167201512371,5.15738664679053,2.50420354851594e-07,5.63052451540534e-07
"DMP1","ENSG00000152592",5.47865304475899,2.77850311419405,0.365796293172933,7.59576618476144,3.05976569965887e-14,1.1778913008605e-13
"MEPE","ENSG00000152595",8.82930145512321,1.67473393443268,0.349834438907005,4.78721860450643,1.69108603030964e-06,3.53653603790677e-06
"CAPSL","ENSG00000152611",141.78028553399,-2.05787483915717,0.328401512209572,-6.26633789019801,3.69637810076437e-10,1.05839803739761e-09
"GJA1","ENSG00000152661",6009.17689656485,-1.22647238982222,0.162070996182469,-7.56750077874136,3.80472895162667e-14,1.45434768492749e-13
"CCNO","ENSG00000152669",448.105344133818,2.12058551103794,0.209830557076925,10.1061806277363,5.1867023602666e-24,3.77258802163619e-23
"DDX4","ENSG00000152670",5.01939321973299,2.71849080979967,0.348333866359663,7.80426789450545,5.98479418960864e-15,2.42385519317944e-14
"TCTEX1D1","ENSG00000152760",83.5335689410211,-1.63918621669666,0.207759549760853,-7.88982368600382,3.02613761812994e-15,1.2487703044557e-14
"DNAI4","ENSG00000152763",298.627518285088,-1.25490901366061,0.182511796622066,-6.87576933045702,6.16561984810097e-12,2.01905995501593e-11
"ANKRD22","ENSG00000152766",1173.51089702102,2.80051676164513,0.183659538226679,15.2484144776006,1.68679518859363e-52,5.20376315681135e-51
"UTRN","ENSG00000152818",6254.55936333739,-1.34719048691294,0.115066896479573,-11.7078893072613,1.16134731036138e-31,1.28828192339096e-30
"CNTNAP4","ENSG00000152910",3.8163067422245,3.88005971190687,0.598074314569677,6.48758794247605,8.72214307315661e-11,2.62515232982323e-10
"ZNF117","ENSG00000152926",2207.9841283553,1.33456562141507,0.173291676623083,7.70126787057293,1.3472273365241e-14,5.32022483611251e-14
"LMNTD1","ENSG00000152936",15.3663043759217,-1.81942430184647,0.364747686677962,-4.9881722853882,6.09532003220769e-07,1.32455138858747e-06
"PLOD2","ENSG00000152952",5583.34509441831,2.06040661941523,0.177570137884687,11.6033396378464,3.9630501091019e-31,4.27431317674263e-30
"JAKMIP1","ENSG00000152969",8.89777684860245,1.28238187067267,0.22786407494271,5.6278369944674,1.82483409835424e-08,4.5299329247853e-08
"ZIC1","ENSG00000152977",45.6022734471818,4.35521633328979,0.579627008275849,7.5138257381152,5.74240120692008e-14,2.17181958984191e-13
"LGI2","ENSG00000153012",641.451847017167,2.75320226887618,0.206293722790415,13.3460302700209,1.24931299964265e-40,2.18300366236387e-39
"CENPH","ENSG00000153044",379.383114430808,1.42131714934679,0.112326056530956,12.653494596377,1.07007077205994e-36,1.53665941608896e-35
"TEKT5","ENSG00000153060",26.5040750346515,2.39119603370022,0.218717462744324,10.9328080332363,8.03236603987693e-28,7.1969517051336e-27
"DAB2","ENSG00000153071",3402.99731483846,-1.08297561672838,0.112895247186987,-9.59274764627301,8.57699013051039e-22,5.44213065266746e-21
"ACMSD","ENSG00000153086",59.8053406092677,2.90721067817082,0.288198006084949,10.0875461203361,6.27177376983856e-24,4.53784262287591e-23
"ACOXL","ENSG00000153093",438.777978791775,-1.56879828510915,0.147370247370634,-10.6452850090131,1.83422091662698e-26,1.5222502254734e-25
"CLGN","ENSG00000153132",252.865449386062,1.5599532326401,0.245250333050573,6.36065693871422,2.00892678461916e-10,5.87156598451332e-10
"SCN3A","ENSG00000153253",121.18881538148,1.5721442593276,0.307320451507588,5.11565127415149,3.12660247610988e-07,6.96604384323671e-07
"FEZF2","ENSG00000153266",0.976242033836643,1.92798178418111,0.773445022188262,2.4927198816619,0.0126768812295199,0.0176684402430129
"ADGRF1","ENSG00000153292",3770.79378463205,2.43816637760488,0.273558630365661,8.91277447304744,4.9771153965924e-19,2.63555862063415e-18
"ADGRF4","ENSG00000153294",266.241003155032,4.4712485919396,0.271526159836381,16.4671006087735,6.32290789858697e-61,2.70659787151714e-59
"FAM81B","ENSG00000153347",211.523369554681,-1.21849373259883,0.247119224815345,-4.93079295432933,8.18964991491703e-07,1.7585192118998e-06
"PLEKHG4B","ENSG00000153404",802.394122819869,1.68469179332604,0.249983416560813,6.73921421070026,1.59245484137098e-11,5.06106473830391e-11
"ADPRHL1","ENSG00000153531",362.209706285036,1.24578849465579,0.16031322687947,7.77096512187624,7.78903460458696e-15,3.13541498717378e-14
"PTPRD","ENSG00000153707",393.919873894214,-1.04726326565795,0.166503241130993,-6.2897470256092,3.17983729409451e-10,9.14592970635477e-10
"TGIF2LX","ENSG00000153779",2.09200492567297,3.31488300207283,1.03248722407522,3.21058016484602,0.00132467314290276,0.00208299292960358
"CIBAR2","ENSG00000153789",214.837765799602,-1.96711670430612,0.282392202899529,-6.96590303878181,3.26303831241675e-12,1.09111464257284e-11
"TMPRSS11D","ENSG00000153802",26.3674550766103,3.99456856240884,0.413242024008914,9.66641418425215,4.18795207949409e-22,2.72391954047211e-21
"SPHKAP","ENSG00000153820",8.81956195415692,-1.72732557175335,0.45813457077536,-3.7703454005446,0.000163021765922968,0.00028273223394976
"KCNJ16","ENSG00000153822",70.8727936914961,-1.2018974572429,0.304618689754441,-3.94558015534689,7.96069954093523e-05,0.000142926747828571
"PID1","ENSG00000153823",913.320138647474,-1.9446137153224,0.158103613288968,-12.2996158966222,9.10058653212937e-35,1.17486864949055e-33
"LGI4","ENSG00000153902",108.07239429603,-1.66885752993831,0.12254113157647,-13.6187540335947,3.0980817919389e-42,5.83515552664872e-41
"MSI2","ENSG00000153944",3695.21515340222,1.20028021643216,0.0896435736064856,13.3894730892937,6.96732694296748e-41,1.2416970218179e-39
"HS3ST3A1","ENSG00000153976",99.3076047284562,1.39515601216013,0.204108450374555,6.83536624573801,8.17957849755922e-12,2.65621049104949e-11
"SEMA3D","ENSG00000153993",211.754901180248,-1.18252220845746,0.199206881156071,-5.93615141000574,2.91790348932192e-09,7.7439998716163e-09
"CABYR","ENSG00000154040",392.021827655082,4.59319596856942,0.257052412540423,17.8687137116331,2.06705783734252e-71,1.35977448101359e-69
"ANKRD29","ENSG00000154065",1095.67177190959,-2.15614617609251,0.201475561033444,-10.7017752675949,9.98467034482635e-27,8.42715596603669e-26
"CHST9","ENSG00000154080",346.222215467358,-1.54503729548193,0.37534662584637,-4.11629461700376,3.85012100650938e-05,7.15296596090462e-05
"THY1","ENSG00000154096",2832.90453721308,1.2887998798122,0.148741254073328,8.6647103242577,4.52662473922251e-18,2.25361425873423e-17
"DNAAF1","ENSG00000154099",336.443408314495,-1.5022911262527,0.261248205854786,-5.75043614687153,8.9013517988258e-09,2.26689279442628e-08
"C16orf74","ENSG00000154102",137.659925677047,1.7017734312199,0.222458791957942,7.64983670117942,2.0123469790117e-14,7.85662764465554e-14
"JPH3","ENSG00000154118",81.498557540369,2.94624335016381,0.312818444013095,9.41838119379073,4.58095892443854e-21,2.767288927582e-20
"UBASH3B","ENSG00000154127",793.070969828447,-1.61683530122004,0.140920789990599,-11.4733624565113,1.79544502853491e-30,1.88421688537098e-29
"ROBO4","ENSG00000154133",1261.00715669782,-2.84448502593613,0.132194706787643,-21.5173897280585,1.07020267774256e-102,3.54613639126806e-100
"PANX3","ENSG00000154143",1.3725961616765,1.682533169973,0.571505310212702,2.9440376841762,0.00323960551079075,0.00486416559575219
"NRGN","ENSG00000154146",1450.83611454051,-1.29030913266364,0.220368240517976,-5.85524088966161,4.76319105181511e-09,1.23949647309668e-08
"RETREG1","ENSG00000154153",725.131009688679,-1.40496728251644,0.181219961167129,-7.75282851551171,8.98679427951443e-15,3.59813627306672e-14
"CDH12","ENSG00000154162",13.6126089017014,1.73603703813673,0.425472361458327,4.08025807407649,4.49857277124545e-05,8.2999548974938e-05
"ABI3BP","ENSG00000154175",1910.65922303414,-2.47883167426797,0.17012789288973,-14.5704013149369,4.33337870500724e-48,1.08292102190914e-46
"ANGPT1","ENSG00000154188",750.244205830135,-2.25409875492594,0.171277859544203,-13.1604794742557,1.48142764286397e-39,2.43632213361811e-38
"CERS3","ENSG00000154227",5.40281487751649,1.04184871552867,0.369245851267892,2.821558351844,0.00477909423105106,0.00702706328179773
"GAL3ST2","ENSG00000154252",16.8703086961827,2.231330152073,0.330249145793899,6.75650544593844,1.41359669761834e-11,4.51185974143506e-11
"ABCA9","ENSG00000154258",174.56035383972,-1.63833427726883,0.163325077011806,-10.0311250865071,1.1124172209866e-23,7.90965215063368e-23
"ABCA6","ENSG00000154262",385.259379565948,-1.11993540448907,0.172742925158671,-6.48324904455777,8.97681362103268e-11,2.69998531049147e-10
"ABCA10","ENSG00000154263",87.8794040287212,-1.17755550017031,0.195512124739215,-6.02292825440368,1.71289385063138e-09,4.63112868983792e-09
"ENPP3","ENSG00000154269",459.905039455737,2.18662151834243,0.266190535095927,8.21449762499799,2.13054313632194e-16,9.48303690005187e-16
"UCHL1","ENSG00000154277",3113.13491314456,3.4734561170083,0.289440025541531,12.0006074160255,3.52698406780332e-33,4.19882408018662e-32
"FAM167A","ENSG00000154319",784.28160841828,-1.89796917804704,0.201336270056722,-9.42686172497547,4.22542020733475e-21,2.55942599085446e-20
"PGM5","ENSG00000154330",598.612363782617,-1.85926516709469,0.174914187506153,-10.6295846757959,2.17077021318992e-26,1.79572775888152e-25
"WNT3A","ENSG00000154342",109.408220440188,-4.09783075897887,0.258478871447302,-15.8536391622025,1.32670383973404e-56,4.88450860172039e-55
"ASZ1","ENSG00000154438",10.7048798913881,1.09431845522327,0.375687348903663,2.91284350781768,0.0035815403909093,0.00534929066899333
"GPR26","ENSG00000154478",4.24234999561276,2.07186995217753,0.501038036119874,4.13515502380309,3.54715101588452e-05,6.6086186096649e-05
"CCDC173","ENSG00000154479",85.878849032741,-2.06692430272767,0.207883586069966,-9.94270082502822,2.71367971970878e-23,1.89597310522254e-22
"C10orf90","ENSG00000154493",7.17992600046972,3.5438167437117,0.459432602577213,7.71346378953619,1.22448108331325e-14,4.85478396271303e-14
